word,synonyms
Otelló,"['0116', 'Dániel', 'Ottó', 'Henrik', 'Gusztáv', 'Fáni', 'Marcell', 'Fanni', 'Karád', 'Otelló', 'Stefánia', 'Marsall', 'Karcsa', 'Uzon', 'Benkő', 'Janina', 'Godó', 'Izidor', 'Kara', 'Stefi', 'Hendrik', 'Ahmed']"
11-10,"['1113', 'Miklós', 'Jenő', 'Árkád', 'Szilvia', 'Szolón', 'Szaniszló', 'Megyer', 'Kilián', 'Enese', 'Eugén', 'Gellén', 'Bulcsú']"
11-11,"['1114', 'Erzsébet', 'Jozafát', 'Klementina', 'Aliz', 'Vanda', 'Huba']"
11-12,"['0325', 'Mária', 'Kristóf', 'Irén', 'Írisz', 'Mandula', 'Lúcia', 'Annunciáta', 'Málna', 'Cézár', 'Ernye', 'Humbert', 'Iréne']"
Jutta,"['1222', 'Judit', 'Anikó', 'Némó', 'Nina', 'Zénó', 'Jutta']"
11-13,"['1117', 'György', 'Gergely', 'Ildikó', 'Viktória', 'Gerő', 'Hilda', 'Viki', 'Hortenzia', 'Zágon', 'Ede', 'Gertrúd', 'Gergő', 'Zakeus', 'Dienes', 'Szalóme', 'Györke', 'Györe', 'Ében']"
11-14,"['különböző', 'számos', 'különféle', 'sokféle']"
Annunciáta,"['0325', 'Mária', 'Kristóf', 'Irén', 'Írisz', 'Mandula', 'Lúcia', 'Annunciáta', 'Málna', 'Cézár', 'Ernye', 'Humbert', 'Iréne']"
11-15,"['1118', 'Péter', 'Jenő', 'Román', 'Ottó', 'Pető', 'Jolán', 'Noé', 'Odiló', 'Odó', 'Jónás']"
11-16,"['1119', 'Erzsébet', 'Bodor', 'Zobor', 'Csöre', 'Maxim', 'Béta', 'Örzse', 'Betsabé', 'Abda', 'Abbot']"
11-17,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
különböző,"['különböző', 'számos', 'különféle', 'sokféle']"
amerikai,"['amerikai', 'USAbeli', 'amerikai egyesült államokbeli']"
11-18,"['0713', 'Jenő', 'Jakab', 'Ernő', 'Henrik', 'Jákó', 'Szilvánusz', 'Jakus', 'Henrietta', 'Szórád', 'Sarolta', 'Silás', 'Indra', 'Sári', 'Sára', 'Hendrik', 'Harri', 'Szilas', 'Jákob', 'Henriett', 'Erneszt']"
11-19,"['1013', 'Kálmán', 'Jakab', 'Ede', 'Jagelló', 'Edvárd', 'Jákó', 'Jakus', 'Fatime', 'Fatima', 'Eduárd', 'Káleb', 'Jákob', 'Ében', 'Edgár', 'Teofil']"
releváns,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
Herold,"['1024', 'Herald', 'Salamon', 'Salvador', 'Ráhel', 'Ráfis', 'Gilbert', 'Rafael', 'Gilgames', 'Ráchel', 'Harald', 'Rákhel', 'Herold']"
Jákó,"['1128', 'Jakab', 'Jákó', 'Jakus', 'Stefánia', 'Stefi', 'Trisztán', 'Szókratész', 'Jákob']"
Otília,"['1213', 'Edda', 'Luca', 'Kenese', 'Oresztész', 'Elza', 'Lúcia', 'Otília', 'Via', 'Tilia']"
Ilon,"['0818', 'Ilona', 'Ronald', 'Jelena', 'Agenor', 'Elena', 'Ila', 'Ilon', 'Ilus', 'Ilma', 'Ilka', 'Ilonka', 'Lenke']"
ha,"['ha', 'amikor', 'amennyiben', 'feltéve', 'hogyha', 'föltéve']"
kisfiú,"['férfi', 'ember', 'fiú', 'fiatalember', 'kisfiú', 'legény']"
Mánuel,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
Odett,"['1023', 'János', 'Gyöngyi', 'Szörény', 'Zaránd', 'Gyöngyike', 'Zerind', 'Ignác', 'Koppány', 'Gyöngyvér', 'Stefánia', 'Stefi', 'Odett', 'Kapisztrán', 'Odil']"
csaknem,"['majdnem', 'majd', 'közel', 'csaknem']"
partner,"['fél', 'partner', 'ellenfél', 'házastárs', 'üzlettárs', 'társ']"
Ódor,"['0704', 'Erzsébet', 'Illés', 'Bettina', 'Berta', 'Ulrik', 'Karitász', 'Ince', 'Ramón', 'Ulla', 'Babett', 'Aggeus', 'Betti', 'Ódor', 'Odiló', 'Rajmund', 'Odó', 'Babetta']"
megfelelő,"['jó', 'megfelelő', 'alkalmas', 'elfogadható', 'kielégítő', 'nem rossz']"
Dalton,"['0627', 'László', 'Deli', 'Dalton', 'Olga', 'Ulászló', 'Sámson', 'Dalia', 'Tordas', 'Eufémia', 'Torda']"
Lehel,"['1016', 'Gál', 'Margit', 'Gellért', 'Lehel', 'Aranka', 'Auróra', 'Hédi', 'Lelle', 'Bedő', 'Ambrus', 'Aurélia', 'Lél', 'Hedvig', 'Bedecs', 'Gallusz', 'Gálos']"
érett,"['felnőtt', 'nagy', 'fejlett', 'öreg', 'érett', 'kifejlett']"
első hatvány,"['¹', 'jel', 'hivatkozás', '1', 'első hatvány']"
kizárólag,"['csak', 'csupán', 'mindössze', 'kizárólag']"
szünet nélküli,"['állandó', 'folyamatos', 'örökös', 'szakadatlan', 'folytonos', 'lankadatlan', 'szünet nélküli', 'szüntelen']"
Silás,"['0713', 'Jenő', 'Jakab', 'Ernő', 'Henrik', 'Jákó', 'Szilvánusz', 'Jakus', 'Henrietta', 'Szórád', 'Sarolta', 'Silás', 'Indra', 'Sári', 'Sára', 'Hendrik', 'Harri', 'Szilas', 'Jákob', 'Henriett', 'Erneszt']"
Armand,"['1026', 'Demeter', 'Deme', 'Albin', 'Örsi', 'Armand', 'Dömötör', 'Amanda']"
Sebes,"['0607', 'Róbert', 'Seherezádé', 'Robin', 'Ariadné', 'Énók', 'Énok', 'Berengár', 'Jeremiás', 'Sebes']"
civil,"['civil', 'polgári', 'nem állami', 'nem kormányzati']"
Ν,"['ν', 'görög betű gyűjtőfogalom', 'Ν nagybetű', 'nű']"
feltételes elválasztójel,"['\xad', 'elválasztójel', 'feltételes elválasztójel']"
11-20,['1']
11-21,['1']
11-22,['1']
tart,"['fél', 'tart', 'ódzkodik', 'retteg']"
11-23,"['1127', 'Jakab', 'Virgil', 'Jákó', 'Jakus', 'Amina', 'Jákob']"
11-24,"['1128', 'Jakab', 'Jákó', 'Jakus', 'Stefánia', 'Stefi', 'Trisztán', 'Szókratész', 'Jákob']"
11-25,"['0211', 'Mária', 'Dezső', 'Elek', 'Titánia', 'Paszkál', 'Marietta', 'Teodóra', 'Marinka', 'Marion', 'Mariska', 'Mari', 'Manyi', 'Bertold']"
11-26,"['0428', 'Pál', 'Teodóra', 'Palmer', 'Dorisz', 'Páris', 'Patrik', 'Patrícia', 'Valéria', 'Vitális', 'Nimród', 'Ménrót', 'Demény', 'Pósa', 'Pável', 'Vitéz', 'Bulcsú']"
arról van szó,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
11-27,"['1129', 'Filoména', 'Taksony']"
11-28,"['0618', 'Markó', 'Levente', 'Arnold', 'Márk', 'Efraim', 'Levendula', 'Arnót', 'Eliz', 'Márkus', 'Sudár', 'Levedi', 'Eufémia', 'Márkó']"
Teodóra,"['0911', 'Emil', 'Igor', 'Teodóra', 'Félix', 'Milán', 'Jácint', 'Milton']"
11-29,"['0615', 'Ábrahám', 'Bod', 'Jolán', 'Szenta', 'Zoé', 'Zója', 'Vitus', 'Violetta', 'Bernárd', 'Izolda', 'Bernát', 'Gibárt', 'Vid', 'Via', 'Vidos', 'Vida', 'Ibrahim', 'Jolánta', 'Viola']"
Levendula,"['0724', 'Krisztina', 'Dániel', 'Kinga', 'Borisz', 'Kriszta', 'Dános', 'Levendula', 'Krisztin', 'Bernárd', 'Tina', 'Csenge', 'Kiri', 'Bernát', 'Csengele', 'Kincső']"
esetenként,"['ritkán', 'esetenként', 'néha', 'időnként', 'ritka esetben']"
Hasszán,"['0223', 'Péter', 'Ottó', 'Pető', 'Lázár', 'Kardos', 'Szemere', 'Polikárp', 'Alfréd', 'Szirén', 'Balambér', 'Hasszán']"
Ábrahám,"['1009', 'Günter', 'Dénes', 'Elemér', 'Ábrahám', 'Andor', 'Szibilla', 'Dienes', 'Ábrám', 'Sári', 'Sára', 'Ibrány', 'Ábris', 'Rusztem', 'Ibrahim']"
Várkony,"['1022', 'Mária', 'Előd', 'Korinna', 'Szalóme', 'Koren', 'Inge', 'Ingeborg', 'Várkony']"
szögletes zárójel,"[']', 'zárójel', 'szögletes zárójel']"
hangsúlyoz,"['mond', 'szól', 'beszél', 'közöl', 'kiemel', 'hangsúlyoz', 'kijelent']"
mindig,"['általában', 'esetben', 'mindig', 'gyakran', 'sokszor', 'többnyire', 'rendszeresen', 'sok esetben', 'rendszerint', 'gyakorta']"
idei,"['idei', 'ez évi', 'idei évi']"
fiatalember,"['férfi', 'ember', 'fiú', 'fiatalember', 'kisfiú', 'legény']"
Gilbert,"['1024', 'Herald', 'Salamon', 'Salvador', 'Ráhel', 'Ráfis', 'Gilbert', 'Rafael', 'Gilgames', 'Ráchel', 'Harald', 'Rákhel', 'Herold']"
Györke,"['1209', 'Péter', 'György', 'Pető', 'Ábel', 'Georgina', 'Györgyike', 'Valéria', 'Gina', 'Györgyi', 'Györke', 'Gardénia', 'Delila', 'Györe', 'Leona', 'Natasa', 'Natália']"
Örsi,"['1026', 'Demeter', 'Deme', 'Albin', 'Örsi', 'Armand', 'Dömötör', 'Amanda']"
második hatvány,"['²', 'jel', 'hivatkozás', '2', 'második hatvány', 'négyzet']"
is,"['is', 'még', 'szintén', 'ugyancsak', 'szintúgy']"
állkapocs,"['áll', 'állkapocs']"
Jefte,"['0501', 'József', 'Zsigmond', 'Benedek', 'Jakab', 'Fülöp', 'Bene', 'Bánk', 'Berta', 'Bende', 'Tétény', 'Zobor', 'Amarilla', 'Jákó', 'Jakus', 'Filip', 'Jeremiás', 'Maja', 'Jefte', 'Jákob']"
Sáron,"['0119', 'Márta', 'Margit', 'Kenéz', 'Gréta', 'Veronika', 'Márió', 'Máriusz', 'Margó', 'Sarolta', 'Sári', 'Sára', 'Vázsony', 'Veronka', 'Verona', 'Margitta', 'Veron', 'Sáron', 'Margita']"
Gertrúd,"['1117', 'György', 'Gergely', 'Ildikó', 'Viktória', 'Gerő', 'Hilda', 'Viki', 'Hortenzia', 'Zágon', 'Ede', 'Gertrúd', 'Gergő', 'Zakeus', 'Dienes', 'Szalóme', 'Györke', 'Györe', 'Ében']"
Rókus,"['0816', 'István', 'Ábrahám', 'Szira', 'Joakim', 'Stefán', 'Rókus', 'Szeréna', 'Szirom', 'Csépán', 'Szerénke', 'Teodor', 'Ibrahim', 'Joachim']"
Nefelejcs,"['0424', 'György', 'Simon', 'Bónis', 'Kardos', 'Vata', 'Boján', 'Bojtorján', 'Bonifác', 'Györgyike', 'Györgyi', 'Egmont', 'Debóra', 'Györke', 'Nefelejcs', 'Becse', 'Fidél', 'Egon', 'Sába', 'Gaszton', 'Hümér', 'Gyöngyvirág', 'Kászon', 'Melitta', 'Vajta', 'Györe', 'Bojta', 'Baján', 'Sebő', 'Sion', 'Hunor']"
Rezső,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
Lázár,"['1227', 'János', 'Lázár', 'Domán', 'Teodor']"
11-30,"['0316', 'Bálint', 'Henrik', 'Herbert', 'Helmut', 'Geréb', 'Harriet', 'Jetta', 'Valentin', 'Henrietta', 'Zádor', 'Hamlet', 'Hendrik', 'Gereben', 'Őzike', 'Ábris', 'Henriett', 'Vidor']"
közel,"['majdnem', 'majd', 'közel', 'csaknem']"
Tea,"['1219', 'Orbán', 'Bónis', 'Bonifác', 'Dárius', 'Oros', 'Nemere', 'Tea', 'Viola']"
magyar,"['magyar', 'hazai', 'magyarországi']"
Őzike,"['1029', 'Melinda', 'Némó', 'Narcisszusz', 'Zénó', 'Nárcisz', 'Őzike', 'Teofil']"
Ted,"['0902', 'István', 'Fodor', 'Axel', 'Margit', 'Teodóra', 'Ella', 'Inka', 'Stefán', 'Renátó', 'Csépán', 'René', 'Töhötöm', 'Absolon', 'Bogdán', 'Teodor', 'Ted', 'Dorina', 'Kasszandra', 'Rebeka']"
Aranka,"['1202', 'Dénes', 'Melinda', 'Gyenes', 'Aranka', 'Vivien', 'Szilvánusz', 'Dienes', 'Aurél', 'Aurélia', 'Aura']"
különösképp,"['elsősorban', 'inkább', 'különösen', 'leginkább', 'főként', 'főleg', 'elsődlegesen', 'főképp', 'különösképpen', 'kiváltképpen', 'kiváltképp', 'különösképp']"
úgy,"['úgy', 'oly módon', 'akként', 'annak megfelelően', 'aszerint']"
Taksony,"['1129', 'Filoména', 'Taksony']"
khi,"['χ', 'görög betű gyűjtőfogalom', 'Χ nagybetű', 'khi']"
kapcsos zárójel,"['}', 'zárójel', 'kapcsos zárójel']"
Odil,"['1023', 'János', 'Gyöngyi', 'Szörény', 'Zaránd', 'Gyöngyike', 'Zerind', 'Ignác', 'Koppány', 'Gyöngyvér', 'Stefánia', 'Stefi', 'Odett', 'Kapisztrán', 'Odil']"
Odin,"['0702', 'Mária', 'Jenő', 'Ottó', 'Sarolt', 'Mia', 'Ottokár', 'Manyi', 'Odin', 'Várkony']"
Erna,"['0829', 'János', 'Szabin', 'Kamilla', 'Beatrix', 'Szabina', 'Erna', 'Trixi', 'Cézár', 'Sebő']"
Bernát,"['0928', 'Salamon', 'Tárkány', 'Salvador', 'Pelbárt', 'Bernárd', 'Vencel', 'Bernát', 'Jusztina', 'Szelim']"
Fajsz,"['1031', 'Farkas', 'Kristóf', 'Csekő', 'Kurd', 'Fajsz', 'Cseke']"
szó sincs róla,"['nem', 'ugyan', 'egyáltalán nem', 'soha', 'semmiképpen', 'semmiképpen sem', 'ellenkezőleg', 'semmiképpen nem', 'semmilyen módon', 'szó sincs róla', 'dehogy']"
Ugron,"['1109', 'Tihamér', 'Tivadar', 'Fedor', 'Nátán', 'Ugocsa', 'Oresztész', 'Ugron', 'Teodor', 'Bozsó']"
Borbála,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
Erika,"['0910', 'Miklós', 'Erika', 'Erik', 'Noémi', 'Nikola', 'Nikol', 'Nikoletta', 'Tardos', 'Nikolett', 'Zalán', 'Hunor', 'Edgár']"
Teofil,"['1220', 'Krisztián', 'Vata', 'Bojtorján', 'Keresztély', 'Ignác', 'Vajta', 'Eugén', 'Bojta', 'Baján', 'Keresztes', 'Teofil']"
kukacjel,"['@', 'at', 'at jel', 'kukacjel', 'kukac']"
külföldi,"['külföldi', 'idegen', 'határon túli']"
Csanád,"['1205', 'Csaba', 'Ábel', 'Dalma', 'Csanád', 'Ciklámen', 'Vilma', 'Bacsó', 'Bács', 'Sába', 'Sebő']"
Albin,"['1026', 'Demeter', 'Deme', 'Albin', 'Örsi', 'Armand', 'Dömötör', 'Amanda']"
Kasszandra,"['0902', 'István', 'Fodor', 'Axel', 'Margit', 'Teodóra', 'Ella', 'Inka', 'Stefán', 'Renátó', 'Csépán', 'René', 'Töhötöm', 'Absolon', 'Bogdán', 'Teodor', 'Ted', 'Dorina', 'Kasszandra', 'Rebeka']"
Ferdinánd,"['1019', 'Péter', 'Pál', 'Pető', 'Nándor', 'Friderika', 'Joel', 'Pósa', 'Izsák', 'Berény', 'Pável', 'Ferdinánd', 'Frida', 'Lauretta', 'Fernandó', 'Laura']"
Kincső,"['0724', 'Krisztina', 'Dániel', 'Kinga', 'Borisz', 'Kriszta', 'Dános', 'Levendula', 'Krisztin', 'Bernárd', 'Tina', 'Csenge', 'Kiri', 'Bernát', 'Csengele', 'Kincső']"
tilde,"['~', 'tilde', 'hullámvonal']"
kis,"['pici', 'kis', 'kevés', 'apró', 'kicsiny', 'kicsinyke', 'csöppnyi', 'aprócska', 'picike']"
Ciprián,"['0926', 'Kozma', 'Özséb', 'Demjén', 'Damján', 'Denton', 'Demény', 'Ciprián', 'Darrell', 'Jusztina']"
nagykötőjel,"['–', 'jel', 'kötőjel', 'nagykötőjel', 'gondolatjel']"
ki,"['ki', 'kicsoda']"
Gara,"['0909', 'Péter', 'Ádám', 'Pető', 'Omár', 'Gara', 'Orgona', 'Szergiusz']"
Regös,"['0802', 'Mária', 'Lehel', 'Gusztáv', 'Lél', 'Mia', 'Alfonz', 'Regös', 'Regős']"
Bogát,"['0915', 'Katalin', 'Mária', 'Borisz', 'Roland', 'Loránd', 'Lóránt', 'Enikő', 'Hetény', 'Kató', 'Debóra', 'Bogáta', 'Töhötöm', 'Lola', 'Melitta', 'Katerina', 'Bogát', 'Katarina', 'Orlandó', 'Lolita']"
Marcella,"['0628', 'Gyula', 'Levente', 'Irén', 'Tivadar', 'Petúnia', 'Leó', 'Szirom', 'Marcella', 'Círus', 'Iringó', 'Hektor', 'Lauretta', 'Lionel', 'Iréneusz', 'Leon', 'Laura']"
hazánkban,"['itthon', 'Magyarországon', 'itt', 'hazánkban', 'nálunk']"
Eta,"['1216', 'Tihamér', 'Alba', 'Özséb', 'Beáta', 'Aletta', 'Eta', 'Hófehérke', 'Aggeus', 'Etelka', 'Heidi']"
Tereza,"['1015', 'Aranka', 'Teréz', 'Auróra', 'Vilma', 'Teréza', 'Tereza', 'Hédi', 'Aurélia', 'Hedda', 'Terka', 'Berény', 'Terézia', 'Tekla', 'Teri', 'Hedvig', 'Rézi']"
Ete,"['0817', 'Kármán', 'Hetény', 'Ete', 'Jácint']"
Jácinta,"['0130', 'Gellért', 'Bars', 'Martinka', 'Martina', 'Gerda', 'Jácinta', 'Orgona']"
olyan esetben,"['akkor', 'esetben', 'adott esetben', 'feltéve', 'olyankor', 'olyan esetben', 'abban az esetben']"
szakmunkás,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
tisztviselő,"['vezető', 'elnök', 'ügyvezető', 'igazgató', 'cégvezető', 'menedzser', 'főnök', 'osztályvezető', 'tisztviselő', 'tisztségviselő', 'vállalatvezető', 'ügyintéző']"
Barna,"['0611', 'Barnabás', 'Barna', 'Eta', 'Paula', 'Paulin', 'Etelka', 'Balló', 'Tulipán', 'Barabás']"
Szilas,"['0713', 'Jenő', 'Jakab', 'Ernő', 'Henrik', 'Jákó', 'Szilvánusz', 'Jakus', 'Henrietta', 'Szórád', 'Sarolta', 'Silás', 'Indra', 'Sári', 'Sára', 'Hendrik', 'Harri', 'Szilas', 'Jákob', 'Henriett', 'Erneszt']"
Donald,"['0707', 'Donald', 'Apollónia', 'Bandó', 'Félix', 'Bódog', 'Kirill', 'Donát', 'Apolka', 'Odiló', 'Odó', 'Kíra', 'Metód', 'Brendon', 'Cirill']"
Tibád,"['0521', 'András', 'André', 'Konstantin', 'Denver', 'Ozmin', 'Tibád', 'Dévald', 'Tibold', 'Mirella', 'Teofil']"
csinos,"['csinos', 'elegáns', 'jól öltözött']"
Ottó,"['1118', 'Péter', 'Jenő', 'Román', 'Ottó', 'Pető', 'Jolán', 'Noé', 'Odiló', 'Odó', 'Jónás']"
01-01,"['0101', 'Tóbiás', 'Vazul', 'Fruzsina', 'Álmos', 'Eufrozina', 'Csomor', 'Odiló', 'Bazil', 'Csoma', 'Csombor']"
01-02,"['0102', 'Gergely', 'Ákos', 'Ábel', 'Gerő', 'Fáni', 'Makár', 'Fanni', 'Stefánia', 'Bodó', 'Stefi', 'Acsád', 'Odiló', 'Bazsó', 'Bazil', 'Vászoly', 'Bertold']"
01-03,"['0103', 'Ben', 'Kardos', 'Hajnalka', 'Filadelfia', 'Gyöngyvér', 'Benjámin', 'Genovéva', 'Hermina']"
01-04,"['0104', 'Angyal', 'Izabell', 'Benita', 'Angéla', 'Aggeus', 'Angyalka', 'Agamemnon', 'Leona', 'Titusz', 'Izabella']"
01-05,"['0105', 'Árpád', 'Simon', 'Gáspár', 'Deli', 'Dalton', 'Emília', 'Ede', 'Edvárd', 'Ellák', 'Dalia', 'Eduárd', 'Gazsó', 'Simeon', 'Sion', 'Ében', 'Táltos']"
Kelvin,"['0603', 'Bercel', 'Klotild', 'Kelvin', 'Tilda', 'Kevin', 'Cicelle', 'Célia', 'Héliosz', 'Cecília']"
01-06,"['0106', 'Gáspár', 'Boldizsár', 'Baltazár', 'Menyhért', 'Melchior', 'Anasztáz', 'Gazsó', 'Epifánia']"
01-07,"['0107', 'Attila', 'Bálint', 'Etele', 'Ramóna', 'Valentin', 'Atilla', 'Artúr', 'Melánia', 'Rajmund', 'Lucián']"
01-08,"['0108', 'Virág', 'Szörény', 'Ince', 'Tas', 'Zerind', 'Gyöngyvér', 'Jutocsa', 'Polla', 'Anasztáz', 'Jutas']"
Hédi,"['1017', 'Margit', 'Rudolf', 'Salamon', 'Rezső', 'Salvador', 'Hédi', 'Ignác', 'Leó', 'Kont', 'Rolf', 'Alajos', 'Lionel', 'Zolna', 'Hedvig', 'Margitta', 'Leon', 'Margita', 'Mályva']"
01-09,"['0109', 'Marcell', 'Juliánusz', 'Marsall', 'Julián', 'Hont']"
alkalmas,"['jó', 'megfelelő', 'alkalmas', 'elfogadható', 'kielégítő', 'nem rossz']"
Szókratész,"['1128', 'Jakab', 'Jákó', 'Jakus', 'Stefánia', 'Stefi', 'Trisztán', 'Szókratész', 'Jákob']"
Botár,"['0127', 'János', 'Angyal', 'Janek', 'Ulászló', 'Krizsán', 'Botár', 'Angyalka', 'Krizosztom', 'Angelika']"
kiskötőjel,"['', 'mínusz', 'jel', 'kötőjel', 'diviz', 'elválasztójel', 'kiskötőjel']"
zöldhasú,"['dollár', 'zöldhasú', 'USD', 'amerikai dollár', '$', 'USAdollár']"
Márk,"['1007', 'Mária', 'Márk', 'Amália', 'Amál', 'Bakács', 'Rodion', 'Bekes', 'Gerold', 'Márkus', 'Szergiusz', 'Baksa', 'Garfield']"
szögmásodperc,"['″', 'szögmásodperc']"
Surd,"['0124', 'Ferenc', 'Erika', 'Erik', 'Bános', 'Xénia', 'Bertram', 'Tádé', 'Vera', 'Timóteus', 'Veronika', 'Surd', 'Surány', 'Szalók', 'Veronka', 'Verona', 'Veron', 'Timót', 'Szaléz']"
Ξ,"['ξ', 'görög betű gyűjtőfogalom', 'Ξ nagybetű', 'kszi']"
ma,"['ma', 'most', 'e napon', 'a mai nap során', 'a mai nap folyamán', 'a mai nap']"
olyanféle,"['olyan', 'hasonló', 'olyanféle', 'olyasféle']"
Enese,"['1113', 'Miklós', 'Jenő', 'Árkád', 'Szilvia', 'Szolón', 'Szaniszló', 'Megyer', 'Kilián', 'Enese', 'Eugén', 'Gellén', 'Bulcsú']"
mi,"['mi', 'milyen']"
01-10,"['0110', 'Vilmos', 'Vilma', 'Bacsó', 'Melánia', 'Bács', 'Viliam']"
civilizálatlan,"['kezdetleges', 'ősi', 'civilizálatlan', 'primitív', 'őskori']"
01-11,"['0111', 'Baltazár', 'Tasziló', 'Vazul', 'Ágota', 'Agáta']"
közül,"['közül', 'ból, ből']"
undorító,"['visszataszító', 'furcsa', 'undorító']"
01-12,"['0112', 'Elek', 'Ernő', 'Árkád', 'Árkos', 'Ardó', 'Veronika', 'Erna', 'Bors', 'Kaplony', 'Tatjána', 'Ketel', 'Veronka', 'Keszi', 'Cézár', 'Tánya', 'Verona', 'Veron', 'Erneszt', 'Borsa']"
01-13,"['0113', 'Judit', 'Zongor', 'Vera', 'Veronika', 'Csongor', 'Ivett', 'Jutka', 'Veronka', 'Verona', 'Veron', 'Vidor']"
01-14,"['0114', 'Uriás', 'Laurent', 'Félix', 'Malakiás', 'Oresztész', 'Ámos', 'Ámon', 'Bódog', 'Uriel', 'Uros', 'Orion', 'Larion', 'Edömér', 'Vidor']"
01-15,"['0115', 'Sándor', 'Pál', 'Mike', 'Loránd', 'Lóránt', 'Makár', 'Vitus', 'Palmer', 'Klarissza', 'Alfréd', 'Uzon', 'Itala', 'Móric', 'Pósa', 'Mór', 'Aurél', 'Pável', 'Mikeás', 'Vidos']"
01-16,"['0116', 'Dániel', 'Ottó', 'Henrik', 'Gusztáv', 'Fáni', 'Marcell', 'Fanni', 'Karád', 'Otelló', 'Stefánia', 'Marsall', 'Karcsa', 'Uzon', 'Benkő', 'Janina', 'Godó', 'Izidor', 'Kara', 'Stefi', 'Hendrik', 'Ahmed']"
01-17,"['0117', 'Antal', 'Antónia', 'Antos', 'Anton', 'Uros', 'Oros', 'Toni']"
01-18,"['0118', 'Pál', 'Margit', 'Színes', 'Piros', 'Gyöngy', 'Piroska', 'Palmer', 'Özséb', 'Beatrix', 'Piri', 'Margó', 'Trixi', 'Pirit', 'Pósa', 'Fausztina', 'Pável', 'Margitta', 'Margita']"
lankadatlanul,"['mindig', 'folyamatosan', 'állandóan', 'egyfolytában', 'szakadatlanul', 'örökösen', 'folytonosan', 'lankadatlanul', 'szüntelenül']"
01-19,"['0119', 'Márta', 'Margit', 'Kenéz', 'Gréta', 'Veronika', 'Márió', 'Máriusz', 'Margó', 'Sarolta', 'Sári', 'Sára', 'Vázsony', 'Veronka', 'Verona', 'Margitta', 'Veron', 'Sáron', 'Margita']"
Károly,"['1104', 'Károly', 'Karolina', 'Vitális', 'Karola', 'Sarolta', 'Karel', 'Karla', 'Karolin', 'Mózes', 'Lina']"
Zámor,"['0219', 'Zsuzsa', 'Anna', 'Zsuzsanna', 'Buda', 'Kürt', 'Kurt', 'Kabos', 'Zsazsa', 'Eliza', 'Borbás', 'Kaba', 'Konrád', 'Zámor', 'Kunó', 'Anda', 'Zsuzsánna', 'Zsuzska', 'Oszvald']"
Norton,"['0606', 'Norbert', 'Fülöp', 'Artemisz', 'Kolozs', 'Gilbert', 'Normann', 'Cintia', 'Citta', 'Filip', 'Norton', 'Kolos', 'Klaudia']"
Bianka,"['1201', 'Erzsébet', 'Arnold', 'Bonnie', 'Ede', 'Bianka', 'Elza', 'Arnót', 'Uros', 'Blanka', 'Oszkár', 'Natasa', 'Natália', 'Ében']"
Talabér,"['0725', 'Jakab', 'Kristóf', 'Talbot', 'Valencia', 'Talabér', 'Tomor', 'Valentin', 'Jákó', 'Talabor', 'Jakus', 'Szindbád', 'Timur', 'Valentina', 'Jákob']"
ez esetben,"['ekkor', 'esetben', 'ilyenkor', 'ez esetben', 'ilyen esetben', 'ebben az esetben']"
nyugati,"['nyugati', 'európai', 'modern', 'demokratikus', 'felvilágosult', 'civilizált']"
Bagamér,"['1108', 'Kolozs', 'Karád', 'Kál', 'Bagamér', 'Kara', 'Zsombor', 'Kolos', 'Hódos']"
készülő,"['készülő', 'folyamatban lévő', 'alakuló', 'végrehajtás alatt álló', 'fejlesztés alatt álló']"
Manna,"['0407', 'József', 'Árpád', 'Mária', 'Szenta', 'Jelek', 'Ármin', 'Manna', 'Armand', 'Herman']"
Katrin,"['0429', 'Péter', 'Katalin', 'Róbert', 'Pető', 'Tihamér', 'Antónia', 'Robin', 'Kata', 'Katerina', 'Hugó', 'Katrin', 'Katarina', 'Roberta']"
Margaréta,"['0720', 'Margit', 'Illés', 'Margaréta', 'Éliás', 'Jeromos', 'Margarita', 'Aurél', 'Elton', 'Eliot']"
hálózat,"['rendszer', 'hálózat', 'szerkezet', 'berendezés']"
